"Jahr (Endbestand)","Konfession (gruppiert 2) (Sort)","Konfession (gruppiert 2) (lang)","Schweiz / Ausland Heimat historisch (Sort)","Schweiz / Ausland Heimat historisch","Statistische Zone (historisch) (Code)","Statistische Zone (historisch) (5-Stellig)","Statistische Zone (historisch) (Name)","Stadtquartier (historisch) (Num)","Stadtquartier (historisch) (Name)","Stadtkreis (historisch) (Num)","Stadtkreis (historisch) (Name)","Anzahl Personen"
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",11505,"11505","Stadthof",115,"Oerlikon",11,"Kreis 11",576
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",11506,"11506","Messegelände",115,"Oerlikon",11,"Kreis 11",243
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",11507,"11507","Magdalenenstrasse",115,"Oerlikon",11,"Kreis 11",446
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",11508,"11508","Berninaplatz",115,"Oerlikon",11,"Kreis 11",422
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",11509,"11509","Gorwiden",115,"Oerlikon",11,"Kreis 11",259
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",11510,"11510","Murwiesenstrasse",115,"Oerlikon",11,"Kreis 11",105
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",11901,"11901","Köschenrüti",119,"Seebach",11,"Kreis 11",683
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",11902,"11902","Schwandenholz",119,"Seebach",11,"Kreis 11",534
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",11903,"11903","Rickenstrasse",119,"Seebach",11,"Kreis 11",504
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",11904,"11904","Höhenring",119,"Seebach",11,"Kreis 11",876
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",11905,"11905","Ausserdorfstrasse",119,"Seebach",11,"Kreis 11",126
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",11906,"11906","Eichrain",119,"Seebach",11,"Kreis 11",1009
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",11907,"11907","Sandacker",119,"Seebach",11,"Kreis 11",362
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",11908,"11908","Grünhaldenstrasse",119,"Seebach",11,"Kreis 11",721
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",11909,"11909","Leutschenbach",119,"Seebach",11,"Kreis 11",513
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",12101,"12101","Hagenholz",121,"Saatlen",12,"Kreis 12",409
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",12102,"12102","Dreispitz",121,"Saatlen",12,"Kreis 12",567
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",12103,"12103","Auzelg",121,"Saatlen",12,"Kreis 12",375
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",12201,"12201","Tulpenstrasse",122,"Schwamendingen-Mitte",12,"Kreis 12",498
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",12202,"12202","Bocklerstrasse",122,"Schwamendingen-Mitte",12,"Kreis 12",226
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",12203,"12203","Auhof",122,"Schwamendingen-Mitte",12,"Kreis 12",513
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",12204,"12204","Schürgistrasse",122,"Schwamendingen-Mitte",12,"Kreis 12",731
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",12205,"12205","Roswiesenstrasse",122,"Schwamendingen-Mitte",12,"Kreis 12",633
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",12301,"12301","Kronwiesenstrasse",123,"Hirzenbach",12,"Kreis 12",190
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",12302,"12302","Hirzenbachstrasse",123,"Hirzenbach",12,"Kreis 12",916
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",12303,"12303","Mattenhof",123,"Hirzenbach",12,"Kreis 12",1030
"2012",3,"andere / ohne / unbekannt",2,"AusländerInnen",12304,"12304","Probsteistrasse",123,"Hirzenbach",12,"Kreis 12",182
